"Word","ReadingFurigana","ReadingKana","Occurences","ReadingFrequency","PitchPositions","Definitions","ExampleSentence","JmDictWordId"
"１杯","１[いっ]杯[ぱい]","いっぱい","1","7946","1,0","one cup (of),one glass (of),one bowl (of),cupful,glassful,bowlful,spoonful,one drink (of alcohol),full,filled (with),brimming (with),crowded,packed,fully,to capacity,to the maximum,as much as possible,a lot,much,many,all of ...,the entire ...,one (squid, octopus, crab, etc.),one (boat)","","1165670"
"立ち上げる","立[た]ち上[あ]げる","たちあげる","1","8001","0,4","to start (something),to start up,to launch (a business),to boot (a computer),to launch (a program)","","1551380"
"ヘイ","ヘイ","ヘイ","1","3111","1","hey","","2253740"
"どっちにしても","どっちにしても","どっちにしても","1","12711","","either way,in any case,one way or another","","2549770"
"でした","でした","でした","1","2785","","was, were","","8000000"
"っつう","っつう","っつう","1","8735","","called,known as,that,to say","","2798260"
"とどめをさす","とどめをさす","とどめをさす","1","31696","","to finish off,to ensure (something) is dead,to deliver the coup de grace,to put an end to,to deliver the final blow,to be the best for A","","1897720"
"怯える","怯[おび]える","おびえる","1","3884","0,3","to become frightened,to be frightened (of),to be scared (of)","","1236630"
"起こる","起[お]こる","おこる","1","762","2","to occur,to happen","","1223680"
"神風","神[かみ]風[かぜ]","かみかぜ","1","49266","2","divine wind (esp. a typhoon thought to have protected Japan from a Mongolian invasion in the 13th century),kamikaze","","1364880"
"あえて","あえて","あえて","1","2235","1","purposely (of something needless, unexpected or seemingly counterproductive, etc.),daringly (doing something),deliberately,intentionally,not necessarily,not particularly,not especially,definitely not","","1212850"
"現象","現[げん]象[しょう]","げんしょう","1","4180","0","phenomenon","","1263750"
"えーん","えーん","えーん","1","20352","","boohoo","","2862379"
"がーん","がーん","がーん","1","27588","","boom,bang,wham,Oh my God!,What a shock!","","2207790"
"もういい","もういい","もういい","1","1076","","skip it,drop it,I've had enough (e.g. when offered something),that's enough","","2843309"
"めっちゃ","めっちゃ","めっちゃ","1","2233","1","extremely,very,really,super,so","","2183440"
"網","網[あみ]","あみ","1","8283","2","net,netting,web","","1534380"
"さんざん","さんざん","さんざん","1","3764","0","thoroughly,completely,utterly,severely,harshly,terribly,miserably,wretchedly,badly,scattered,disconnected,dispersed,smashed into tiny pieces","","1593980"
"てこずる","てこずる","てこずる","1","22109","3","to have much trouble,to have a hard time,to not know how to handle","","1008270"
"かつて","かつて","かつて","1","1587","1","once,before,formerly,ever,former,ex-,never yet,never before,first time,still not happened","","1581210"
"約","約[やく]","やく","1","2710","1","approximately,about,promise,appointment,engagement,shortening,reduction,simplification,contraction (in phonetics)","","1538100"
"少年","少[しょう]年[ねん]","しょうねん","1","1681","0","boy,juvenile,child","","1349170"
"死にそう","死[し]にそう","しにそう","1","6759","","at the point of death,almost dead,about to die,at some limit (pain, hunger, etc.)","","2127500"
"傷つく","傷[きず]つく","きずつく","1","1611","3","to be wounded,to get injured,to get hurt feelings,to get damaged,to get chipped,to get scratched","","1591240"
"一匹","一[いっ]匹[ぴき]","いっぴき","1","5652","4","one (small animal),two-tan bolt of cloth","","1166060"
"心優しい","心[こころ]優[やさ]しい","こころやさしい","1","15617","","kind,tender-hearted,compassionate","","2748960"
"ってか","ってか","ってか","1","3241","","or rather (say),or better (say),or perhaps I should say,or, how should I put it,...,I mean","","2848303"
"どう見ても","どう見[み]ても","どうみても","1","3115","","to all appearances,no matter how you look at it","","2748430"
"見捨てる","見[み]捨[す]てる","みすてる","1","2645","0,3","to abandon,to fail,to desert,to forsake","","1259660"
"時点","時[じ]点[てん]","じてん","1","1923","1,0","point in time,occasion","","1316340"
"流れ","流[なが]れ","ながれ","1","1385","3","flow (of a fluid or gas),stream,current,flow (of people, things),passage (of time),tide,passing,(changing) trends,tendency,course (of events),(step-by-step) procedure,process,group of people who remain together after the end of an event,descent,ancestry,school,forfeiture,foreclosure,cancellation,drifting,wandering,roaming","","1552130"
"間違いない","間[ま]違[ちが]いない","まちがいない","1","942","","certain,sure,no doubt,reliable,dependable","","2006640"
"その頃","その頃[ころ]","そのころ","1","4157","3","at that time,in those days,at that moment,then","","2547920"
"情が移る","情[じょう]が移[うつ]る","じょうがうつる","1","33526","","to become attached,to begin to love","","2803950"
"目前","目[もく]前[ぜん]","もくぜん","1","6741","0","before one's very eyes,under one's nose,imminence,close at hand","","1535540"
"兄弟","兄[きょう]弟[だい]","きょうだい","1","2634","1","brothers and sisters,siblings,half-siblings,step-siblings,siblings by marriage or adoption,mate,friend","","1249960"
"別れ","別[わか]れ","わかれ","1","3602","3","parting (of people),separation,farewell,breakup","","1509490"
"長老","長[ちょう]老[ろう]","ちょうろう","1","17812","0","elder,senior,senior monk,dean,presbyter,patriarch","","1430180"
"達者","達[たっ]者[しゃ]","たっしゃ","1","8111","0","in good health,healthy,well,fit,robust,strong,skilled,proficient,adept,master,expert","","1416240"
"つつ","つつ","つつ","1","1308","","while,even though,despite","","1008120"
"こぼれる","こぼれる","こぼれる","1","4202","3","to spill,to fall out of,to overflow,to peek through,to become visible (although normally not),to escape (of a smile, tear, etc.)","","1557650"
"僕","僕[ぼく]","ぼく","1","190","0,3","I,me,you,manservant","","1521400"
"たまらない","たまらない","たまらない","1","2047","0","intolerable,unbearable,unendurable,irresistible,tremendous,out of this world,cannot help (doing),cannot but do,anxious to do,cannot get enough of","","1211340"
"入り","入[い]り","いり","1","2843","0","entering,entrance,entry,attendance,audience,number (of visitors, customers, etc.),containing,income,earnings,takings,expenses,expenditure,setting (of the Sun or Moon),beginning (of the equinoctial week, midsummer, etc.),start,first day","","1465410"
"怪鳥","怪[かい]鳥[ちょう]","かいちょう","1","38389","0","mysterious bird,strange bird,eerie bird,monster that has taken the form of a bird","","2598810"
"いいかげんにしなさい","いいかげんにしなさい","いいかげんにしなさい","1","25700","","shape up!,act properly!","","1000600"
"挑発","挑[ちょう]発[はつ]","ちょうはつ","1","4763","0","provocation,stirring up,arousal,excitement,stimulation","","1428260"
"乗る","乗[の]る","のる","1","382","0","to get on (train, plane, bus, ship, etc.),to get in,to board,to take,to embark,to get on (e.g. a footstool),to step on,to jump on,to sit on,to mount,to reach,to go over,to pass,to follow,to stay (on track),to go with (the times, etc.),to take part,to participate,to join,to get into the swing (and sing, dance, etc.),to be deceived,to be taken in,to be carried,to be spread,to be scattered,to stick,to attach,to take,to go on","","1355120"
"どうでもいい","どうでもいい","どうでもいい","1","1123","","inconsequential,indifferent,not worth worrying about,trivial,whatever,whichever,I don't care","","2083140"
"鳴く","鳴[な]く","なく","1","4274","0","to make sound (of an animal),to call,to cry,to whine,to sing,to chirp,to make a meld call (e.g. pung, kong)","","1532870"
"中途半端","中[ちゅう]途[と]半[はん]端[ぱ]","ちゅうとはんぱ","1","3597","4","halfway,half measures,unfinished,incomplete,by halves,half-baked,half-cocked,half-hearted,half-arsed,half-assed","","1425050"
"所詮","所[しょ]詮[せん]","しょせん","1","3423","0","after all,in the end,anyway,(cannot) possibly,(not) at all,(not) by any means,(not) ever","","1343300"
"減らず口","減[へ]らず口[ぐち]","へらずぐち","1","22504","0,3","impudent talk,speaking without thinking,continuing talking even after one has lost an argument,(getting in) the last word,talking back,needless retort","","1682840"
"たたく","たたく","たたく","1","3435","2","to strike,to hit,to beat,to knock,to pound,to bang,to slap,to spank,to tap,to pat,to clap (one's hands),to play (the drums),to attack,to bash,to criticize,to censure,to flame (on the Internet),to sound out (someone's views),to pound (meat or fish),to chop into small pieces,to beat down the price,to talk (big, bad, idly, etc.),to call,to invoke (e.g. a function)","","1416170"
"泣きべそをかく","泣[な]きべそをかく","なきべそをかく","1","47871","","to be about to cry,to be close to tears,to whimper","","2853899"
"懐く","懐[なつ]く","なつく","1","6172","2","to become attached (to),to take (to),to become affectionate (with),to be tamed,to get close (e.g. to someone emotionally),to become intimate (with)","","1200510"
"証拠","証[しょう]拠[こ]","しょうこ","1","1015","0","evidence,proof","","1351600"
"大人","大人[おとな]","おとな","1","925","1","adult,grown-up","","1414170"
"区別","区[く]別[べつ]","くべつ","1","6431","1","distinction,differentiation,discrimination,difference","","1244250"
"証明","証[しょう]明[めい]","しょうめい","1","1632","0","proof,testimony,demonstration,verification,certification","","1351680"
"大気","大[たい]気[き]","たいき","1","10266","1","atmosphere,air,magnanimity,generosity","","1413330"
"意のままに","意[い]のままに","いのままに","1","17425","","at will","","2394480"
"管理","管[かん]理[り]","かんり","1","2159","1","control,management (e.g. of a business)","","1214200"
"象徴","象[しょう]徴[ちょう]","しょうちょう","1","4742","0","symbol (of something abstract),emblem,(symbolic) representation","","1351900"
"都合がいい","都[つ]合[ごう]がいい","つごうがいい","1","9155","","convenient","","2264750"
"わめく","わめく","わめく","1","11705","2","to shout,to cry (out),to yell,to scream,to clamour","","1211260"
"ではないか","ではないか","ではないか","1","1215","","isn't it?,let's ...,why don't we ...,how about we ...,shouldn't we ...","","2027020"
"母性","母[ぼ]性[せい]","ぼせい","1","19771","0,1","motherhood,maternity","","1515130"
"２世","２[に]世[せい]","にせい","1","47518","1","nisei,second-generation Japanese (or Korean, etc.),person of Japanese parentage with non-Japanese citizenship,the second (e.g. Edward II),son","","1462550"
